id,listing_url_num,last_scraped,host_since,host_duration,host_response_rate,is_response_rate_missing,host_acceptance_rate,is_acceptance_rate_missing,host_is_superhost,host_listings_count,log_host_listings_count,latitude,longitude,accommodates,log_accommodates,bedrooms,log_bedrooms,bathrooms_count,is_bath_shared,amenities,price,log_price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,neigh_Yau Tsim Mong,neigh_Islands,neigh_Central & Western,neigh_Sai Kung,neigh_Wan Chai,neigh_Sham Shui Po,neigh_Eastern,neigh_Kowloon City,neigh_Yuen Long,neigh_Tai Po,neigh_Sha Tin,neigh_Southern,neigh_Wong Tai Sin,neigh_Kwun Tong,neigh_North,neigh_Tuen Mun,neigh_Kwai Tsing,neigh_Tsuen Wan,property_type_Entire rental unit,property_type_Private room in condo,property_type_Entire serviced apartment,property_type_Entire condo,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Room in hotel,property_type_Room in aparthotel,property_type_Shared room in hostel,property_type_Shared room in rental unit,property_type_Shared room,property_type_Room in boutique hotel,property_type_Entire loft,property_type_Entire villa,property_type_Private room in guest suite,property_type_Private room in townhouse,property_type_Entire guest suite,property_type_Private room in serviced apartment,property_type_Entire home,property_type_Entire guesthouse,property_type_Houseboat,property_type_Entire bungalow,property_type_Shared room in serviced apartment,property_type_Entire cottage,property_type_Private room in bungalow,property_type_Boat,property_type_Shared room in guesthouse,property_type_Tiny home,property_type_Private room in kezhan,property_type_Private room in bed and breakfast,property_type_Room in bed and breakfast,property_type_Private room,property_type_Private room in nature lodge,property_type_Private room in boat,property_type_Shared room in kezhan,property_type_Private room in minsu,property_type_Room in hostel,property_type_Shared room in condo,property_type_Private room in villa,property_type_Entire vacation home,property_type_Entire townhouse,property_type_Private room in cottage,property_type_Private room in houseboat,property_type_Shared room in guest suite,property_type_Hut,property_type_Entire cabin,property_type_Entire place,property_type_Private room in ryokan,property_type_Shared room in townhouse,property_type_Shared room in hotel,property_type_Private room in tiny home,property_type_Private room in riad,property_type_Private room in farm stay,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_Hotel room
1.07E+18,1.07376E+18,2025-06-21,2015-09-06,3576,1,1,0.95,1,1,1,0,22.29157,114.20205,4,1.386294361,2,0.693147181,1.5,1,"[""Cooking basics"", ""Board games"", ""Washer"", ""Extra pillows and blankets"", ""Self check-in"", ""Drying rack for clothing"", ""Hair dryer"", ""Ceiling fan"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Courtyard view"", ""Private backyard \u2013 Fully fenced"", ""Shampoo"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Mini fridge"", ""Refrigerator"", ""Private patio or balcony"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Elevator"", ""Kitchen"", ""Baking sheet"", ""Pets allowed"", ""Blender"", ""Rice maker"", ""Iron"", ""Crib"", ""Coffee"", ""Shower gel"", ""Barbecue utensils"", ""Books and reading material"", ""Essentials"", ""Garden view"", ""Heating"", ""Outdoor furniture"", ""Paid parking lot off premises"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Private BBQ grill: charcoal"", ""Breakfast"", ""Movie theater"", ""Exercise equipment"", ""Air conditioning"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""TV"", ""Hangers"", ""Outdoor dining area"", ""Wine glasses"", ""Freezer"", ""Coffee maker"", ""High chair"", ""Hot water kettle"", ""Gas stove"", ""Single level home"", ""Keypad"", ""Laundromat nearby""]",1299.00 ,7.169,26,49,79,250,43,4.96,4.92,4.92,5,5,4.92,4.81,0,2.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.07E+18,1.07429E+18,2025-06-21,2024-01-22,516,1,1,0.94,1,1,1,0,22.30058509,114.1758814,4,1.386294361,2,0.693147181,1,0,"[""Game console: PS4"", ""Cooking basics"", ""Extra pillows and blankets"", ""Clothing storage: closet, wardrobe, and dresser"", ""Toaster"", ""Delonghi electric stove"", ""Drying rack for clothing"", ""Hair dryer"", ""52 inch HDTV"", ""Cleaning products"", ""Wifi"", ""Radiant heating"", ""Hot water"", ""Room-darkening shades"", ""Dove conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Toshiba refrigerator"", ""Pets allowed"", ""Blender"", ""Iron"", ""First aid kit"", ""Shower gel"", ""Stainless steel oven"", ""AC - split type ductless system"", ""Essentials"", ""Paid parking lot off premises"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dove body soap"", ""Exercise equipment"", ""Mosquito net"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Sound system with aux"", ""Hot water kettle"", ""Head and shoulder shampoo"", ""Window AC unit"", ""Window guards"", ""Laundromat nearby""]",1273.00 ,7.149,28,58,70,70,17,4.96,4.91,4.91,4.91,5,4.96,4.74,0,1.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.07E+18,1.0744E+18,2025-06-21,2022-12-27,907,0.96,1,0.87,1,0,96,4.564348191,22.28083,114.15344,3,1.098612289,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Washer"", ""Smart lock"", ""Hair dryer"", ""Cleaning available during stay"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Stove"", ""Refrigerator"", ""Dishes and silverware"", ""Kitchen"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Air conditioning"", ""TV"", ""Hangers""]",700.00 ,6.551,0,4,34,309,11,5,4.92,4.92,5,5,5,4.83,0,0.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.07E+18,1.0745E+18,2025-06-21,2017-12-14,2746,1,1,0.96,1,0,1,0,22.28608,114.13512,6,1.791759469,3,1.098612289,1,0,"[""Cooking basics"", ""Self check-in"", ""Washer"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Portable heater"", ""Refrigerator"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Elevator"", ""Kitchen"", ""Pets allowed"", ""Rice maker"", ""Iron"", ""Safe"", ""Clothing storage: closet"", ""Lockbox"", ""Shower gel"", ""Books and reading material"", ""Essentials"", ""Long term stays allowed"", ""Air conditioning"", ""Body soap"", ""TV"", ""Hangers"", ""Freezer"", ""Window guards""]",855.00 ,6.751,18,30,60,61,12,4.5,4.63,4.13,4.69,4.94,4.88,4.56,0,0.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.08E+18,1.07595E+18,2025-06-21,2015-11-10,3511,1,1,0.8,1,1,1,0,22.44715771,114.160232,4,1.386294361,1,0,1,0,"[""Washer"", ""Extra pillows and blankets"", ""Clothing storage"", ""Wifi"", ""Lock on bedroom door"", ""Shampoo"", ""Hot water"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Kitchen"", ""Piano"", ""Pets allowed"", ""BBQ grill"", ""First aid kit"", ""Shower gel"", ""Essentials"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""TV"", ""Hangers"", ""Outdoor dining area""]",370.00 ,5.914,15,45,75,349,20,4.96,4.87,5,4.78,5,4.91,4.96,0,1.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.07604E+18,2025-06-22,2012-07-16,4724,1,1,0.96,1,0,4,1.386294361,22.32600147,114.1631589,1,0,1,0,1,0,"[""Free washer \u2013 In unit"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Refrigerator"", ""City skyline view"", ""Dishes and silverware"", ""Harbor view"", ""Clothing storage: closet"", ""Shower gel"", ""Long term stays allowed"", ""Bed linens"", ""Bathtub"", ""Air conditioning"", ""Exercise equipment"", ""TV"", ""Freezer"", ""Keypad"", ""Hot water kettle"", ""Shared outdoor pool - available seasonally, open specific hours, rooftop""]",280.00 ,5.635,0,18,48,195,5,4.6,4.8,4.8,5,4.8,4.8,4.6,0,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.0764E+18,2025-06-22,2023-06-29,724,1,1,1,1,1,7,1.945910149,22.30625501,114.1708085,2,0.693147181,1,0,1,0,"[""Self check-in"", ""Extra pillows and blankets"", ""Hair dryer"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Portable fans"", ""Private entrance"", ""Conditioner"", ""Hot water"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Refrigerator"", ""Smoke alarm"", ""Fire extinguisher"", ""Elevator"", ""Iron"", ""First aid kit"", ""Shower gel"", ""Essentials"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""Ethernet connection"", ""TV"", ""Hangers"", ""Freezer"", ""Paid parking on premises"", ""Keypad"", ""Hot water kettle"", ""Window guards"", ""Laundromat nearby""]",510.00 ,6.234,19,49,76,76,7,4.88,4.88,4.88,5,5,5,4.88,0,0.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.07783E+18,2025-06-22,2012-07-16,4724,1,1,0.96,1,0,4,1.386294361,22.32432,114.16131,1,0,1,0,1,0,"[""Free washer \u2013 In unit"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Kitchen"", ""Clothing storage: closet"", ""Shower gel"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Bathtub"", ""Air conditioning"", ""Exercise equipment"", ""Pool"", ""TV"", ""Freezer"", ""Keypad"", ""Hot water kettle"", ""Carbon monoxide alarm""]",280.00 ,5.635,0,0,28,208,4,4.57,4.71,4.43,4.86,4.86,4.57,4.57,0,0.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.07786E+18,2025-06-22,2015-04-20,3716,1,1,1,1,0,2,0.693147181,22.26940543,113.9320427,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Board games"", ""Washer"", ""Extra pillows and blankets"", ""Fire pit"", ""Free parking on premises"", ""Toaster"", ""Drying rack for clothing"", ""Hair dryer"", ""Beach essentials"", ""Dishwasher"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Portable fans"", ""Lock on bedroom door"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Stove"", ""Oven"", ""Beach access \u2013 Beachfront"", ""Refrigerator"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Sun loungers"", ""Baking sheet"", ""Pets allowed"", ""Blender"", ""Rice maker"", ""Iron"", ""BBQ grill"", ""First aid kit"", ""Coffee"", ""Shower gel"", ""Barbecue utensils"", ""Essentials"", ""Heating"", ""Outdoor furniture"", ""Long term stays allowed"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Bathtub"", ""Air conditioning"", ""Body soap"", ""Smoking allowed"", ""Hangers"", ""Outdoor dining area"", ""Wine glasses"", ""Freezer"", ""Dryer"", ""Hot water kettle"", ""Backyard"", ""Host greets you""]",350.00 ,5.858,8,8,8,173,5,4.83,4.67,4.67,4.33,5,4.5,4.67,0,0.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.07809E+18,2025-06-22,2023-11-09,591,1,1,0.99,1,0,4,1.386294361,22.4482095,114.1575211,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Toaster"", ""Drying rack for clothing"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Portable fans"", ""Free washer"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Kitchen"", ""Crib"", ""Shower gel"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Freezer""]",359.00 ,5.883,1,22,52,327,13,4.77,4.69,4.42,4.69,4.81,4.62,4.65,1,1.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.0781E+18,2025-06-21,2023-11-09,590,1,1,0.99,1,0,4,1.386294361,22.4482095,114.1575211,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Toaster"", ""Drying rack for clothing"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Portable fans"", ""Free washer"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Exterior security cameras on property"", ""Refrigerator"", ""Kitchen"", ""Rice maker"", ""Crib"", ""Clothing storage: closet"", ""Shower gel"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""Other stove"", ""Freezer"", ""Stainless steel single oven"", ""Hot water kettle""]",234.00 ,5.455,24,54,84,261,11,4.8,4.85,4.55,4.75,4.9,4.7,4.85,0,1.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.0795E+18,2025-06-21,2023-06-23,729,N/A,0,0.57,1,0,3,1.098612289,22.29819673,114.1707756,4,1.386294361,2,0.693147181,1,0,"[""Iron"", ""Hangers"", ""Room-darkening shades"", ""Wifi"", ""Bed linens"", ""Host greets you"", ""Air conditioning""]",958.00 ,6.865,29,59,89,364,1,2,3,1,5,5,5,1,0,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.08E+18,1.07993E+18,2025-06-21,2013-06-05,4399,1,1,0.41,1,0,216,5.375278408,22.24284256,114.1545513,2,0.693147181,1,0,1,0,"[""Self check-in"", ""Paid street parking off premises"", ""Hair dryer"", ""Wifi"", ""Building staff"", ""Housekeeping available every day"", ""Hot water"", ""Room-darkening shades"", ""Mini fridge"", ""Fire extinguisher"", ""Smoke alarm"", ""Dedicated workspace"", ""Elevator"", ""Iron"", ""Safe"", ""First aid kit"", ""Coffee"", ""Shower gel"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Breakfast"", ""Air conditioning"", ""Body soap"", ""Ethernet connection"", ""TV"", ""Hangers"", ""Babysitter recommendations"", ""Central heating"", ""Freezer"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Laundromat nearby""]",645.00 ,6.469,29,59,89,90,1,3,3,3,2,3,5,3,0,0.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.08064E+18,2025-06-21,2016-02-27,3402,1,1,0.97,1,0,30,3.401197382,22.28764365,114.1430081,4,1.386294361,N/A,N/A,1,0,"[""Free washer"", ""Iron"", ""Cooking basics"", ""Self check-in"", ""TV"", ""Lockbox"", ""Hangers"", ""Shower gel"", ""Hot water"", ""Essentials"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Shampoo"", ""Air conditioning""]",781.00 ,6.661,1,31,61,242,11,4.67,4.67,4.58,4.25,4.67,4.83,4.58,0,0.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.08E+18,1.08121E+18,2025-06-22,2013-06-05,4400,1,1,0.41,1,0,216,5.375278408,22.29831674,114.1704725,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Washer"", ""Clothing storage"", ""Hair dryer"", ""Cleaning available during stay"", ""Wifi"", ""Building staff"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Stove"", ""Room-darkening shades"", ""Mini fridge"", ""Refrigerator"", ""Smoke alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Elevator"", ""Rice maker"", ""Iron"", ""Safe"", ""First aid kit"", ""Shower gel"", ""Heating"", ""Long term stays allowed"", ""Free dryer \u2013 In building"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""Body soap"", ""Ethernet connection"", ""TV"", ""Hangers"", ""Babysitter recommendations"", ""Freezer"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Laundromat nearby""]",1469.00 ,7.292,30,60,90,270,2,5,5,4.5,5,5,5,5,0,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.08E+18,1.08183E+18,2025-06-21,2012-11-21,4595,1,1,0.99,1,0,43,3.761200116,22.27869,114.17767,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Clothing storage"", ""Housekeeping - available at extra cost"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Lock on bedroom door"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Stove"", ""Room-darkening shades"", ""Refrigerator"", ""Dishes and silverware"", ""Dedicated workspace"", ""Elevator"", ""Kitchen"", ""Iron"", ""Shower gel"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""Hangers"", ""Keypad"", ""Hot water kettle"", ""Laundromat nearby""]",187.00 ,5.231,29,59,89,193,1,5,5,5,5,5,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.08185E+18,2025-06-21,2012-11-21,4595,1,1,0.99,1,0,43,3.761200116,22.27721,114.1775,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Clothing storage"", ""Housekeeping - available at extra cost"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Lock on bedroom door"", ""Shampoo"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Stove"", ""Room-darkening shades"", ""Refrigerator"", ""Dishes and silverware"", ""Dedicated workspace"", ""Elevator"", ""Kitchen"", ""Rice maker"", ""Iron"", ""Shower gel"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""Hangers"", ""Keypad"", ""Hot water kettle"", ""Laundromat nearby""]",205.00 ,5.323,27,57,87,191,13,4.69,4.69,4.69,4.92,4.92,4.85,4.62,1,0.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.08186E+18,2025-06-21,2012-11-21,4595,1,1,0.99,1,0,43,3.761200116,22.27923055,114.1770018,1,0,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Clothing storage"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Lock on bedroom door"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Stove"", ""Room-darkening shades"", ""Refrigerator"", ""Dishes and silverware"", ""Dedicated workspace"", ""Elevator"", ""Kitchen"", ""Iron"", ""Shower gel"", ""Long term stays allowed"", ""Bed linens"", ""Air conditioning"", ""Hangers"", ""Keypad"", ""Hot water kettle"", ""Laundromat nearby""]",147.00 ,4.99,19,49,79,183,18,4.54,4.71,4.58,4.79,4.92,4.88,4.63,1,1.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.08189E+18,2025-06-22,N/A,N/A,N/A,0,N/A,0,0,N/A,N/A,22.3198502,114.1706419,6,1.791759469,1,0,0.5,1,"[""TV"", ""Exterior security cameras on property"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning""]",900.00 ,6.802,29,59,89,269,3,4.33,4.67,4.33,5,4.33,5,4.67,0,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.08228E+18,2025-06-22,2015-11-30,3492,0.95,1,0.75,1,0,34,3.526360525,22.30791536,114.1708027,4,1.386294361,1,0,1,0,"[""Cooking basics"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Shampoo"", ""Private entrance"", ""Hot water"", ""Elevator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Smoke alarm"", ""Kitchen"", ""First aid kit"", ""Essentials"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""Ethernet connection"", ""TV"", ""Keypad"", ""Carbon monoxide alarm""]",386.00 ,5.956,27,47,77,77,9,4.08,4.33,4.17,4.58,4.67,4.75,4.17,0,0.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.08303E+18,2025-06-21,2024-01-13,525,1,1,0.99,1,1,2,0.693147181,22.30572,114.19003,1,0,1,0,1,0,"[""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Clothing storage"", ""Trash compactor"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Children\u2019s bikes"", ""Shampoo"", ""Lock on bedroom door"", ""Paid parking garage off premises"", ""Conditioner"", ""Shared gym nearby"", ""Hot water"", ""Room-darkening shades"", ""Refrigerator"", ""Smoke alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Dishes and silverware"", ""Elevator"", ""Rice maker"", ""Children\u2019s books and toys for ages 10+ years old"", ""First aid kit"", ""Shower gel"", ""Books and reading material"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Bathtub"", ""Shared pool - available seasonally, open specific hours"", ""Air conditioning"", ""Body soap"", ""Mosquito net"", ""Ethernet connection"", ""Shared hot tub - available all year"", ""Shared backyard"", ""Hangers"", ""Batting cage"", ""Freezer"", ""Hot water kettle"", ""Host greets you"", ""Laundromat nearby""]",412.00 ,6.021,29,40,58,59,25,4.94,4.97,4.97,4.97,5,4.91,4.91,0,2.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.08E+18,1.08434E+18,2025-06-21,2022-12-27,907,0.96,1,0.87,1,0,96,4.564348191,22.28634,114.14875,1,0,1,0,1,0,"[""Cooking basics"", ""Washer"", ""Cleaning available during stay"", ""Wifi"", ""Lock on bedroom door"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Stove"", ""Oven"", ""Refrigerator"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Air conditioning"", ""TV"", ""Hangers"", ""Dryer""]",280.00 ,5.635,0,18,48,323,2,4,4.5,5,5,3,5,3.5,0,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
