,Profile_Category_Accessibility_Count,Profile_Category_Bathroom_Personal_Count,Profile_Category_Bedding_Comfort_Count,Profile_Category_Business_Work_Count,Profile_Category_Climate_Control_Count,Profile_Category_Essential_Tech_Count,Profile_Category_Kitchen_Dining_Count,Profile_Category_Outdoor_Recreation_Count,Profile_Category_Safety_Security_Count,Profile_Category_Transportation_Count,Profile_Category_Family_Pets_Count,price,log_price,longitude,latitude
708,1,2,1,1,1,1,0,0,3,0,0,395.0,5.978885764901122,114.16898,22.31602
709,1,2,1,1,1,1,0,0,3,0,0,395.0,5.978885764901122,114.16854,22.31766
710,1,3,1,2,1,1,2,2,5,1,1,400.0,5.991464547107982,114.16962,22.31687
711,0,3,2,1,1,0,6,0,3,1,0,244.0,5.497168225293202,114.16842,22.31735
712,1,1,1,1,1,0,1,0,2,0,0,180.0,5.19295685089021,114.19349,22.29102
713,0,2,0,2,1,1,2,0,1,0,1,697.0,6.546785410760524,114.1926712,22.27829197
714,1,5,3,2,0,1,7,0,6,2,0,450.0,6.1092475827643655,114.25226,22.30279
715,0,3,5,1,1,0,2,0,4,0,0,264.0,5.575949103146316,114.18712,22.32039
716,0,2,5,1,1,0,2,0,4,0,0,264.0,5.575949103146316,114.1885,22.31881
717,0,3,5,1,1,0,2,0,4,0,0,282.0,5.641907070938114,114.18883,22.31911
718,1,4,3,0,0,0,6,3,0,0,1,554.0,6.317164686747284,114.16831,22.32304
719,1,2,0,1,1,1,0,0,2,0,0,586.0,6.373319789577012,114.17352,22.2973
720,1,3,5,1,0,1,2,0,5,0,0,350.0,5.857933154483459,114.17234,22.30191
721,1,4,5,3,1,1,5,0,4,2,1,1247.0,7.1284959456800365,114.17163,22.29626
722,1,3,1,2,1,1,2,2,4,2,1,390.0,5.966146739123692,114.16962,22.31687
723,0,3,2,1,2,1,2,4,0,0,2,1829.0,7.511524648390866,114.29267,22.2922
724,1,5,5,3,1,2,9,0,3,0,5,700.0,6.551080335043404,114.19059,22.28694
725,0,3,2,1,1,1,0,0,3,0,0,388.0,5.961005339623274,114.1706,22.30476
726,0,3,2,1,1,1,0,0,3,0,0,391.0,5.968707559985366,114.17041,22.31776
727,0,3,2,1,1,1,0,0,3,0,0,586.0,6.373319789577012,114.17003,22.31774
728,0,3,2,1,1,1,0,0,3,0,0,586.0,6.373319789577012,114.17069,22.31711
729,0,5,3,2,1,1,5,0,3,0,0,272.0,5.605802066295998,114.18848,22.32748
730,0,5,3,2,1,1,5,0,3,0,0,243.0,5.493061443340548,114.18818,22.32762
731,0,3,4,2,0,1,8,1,4,0,0,229.0,5.43372200355424,114.17709,22.27823
732,1,3,4,2,0,1,8,1,4,0,0,352.0,5.863631175598097,114.17627,22.2789
733,1,3,4,2,1,1,8,0,4,0,0,406.0,6.0063531596017325,114.17798,22.27882
734,1,3,4,2,1,1,8,0,4,0,0,207.0,5.332718793265369,114.17814,22.27763
735,1,4,3,1,1,0,0,0,4,0,1,307.0,5.726847747587197,114.16993,22.30779
736,1,4,5,2,4,2,9,1,4,1,0,1800.0,7.495541943884256,114.15013,22.28249
737,0,2,5,2,1,1,7,2,1,0,0,800.0,6.684611727667927,114.1822,22.26946
738,1,5,5,2,2,2,9,0,3,0,4,1200.0,7.090076835776092,114.19259,22.28978
739,1,1,1,1,1,1,0,0,2,0,0,220.0,5.393627546352362,114.17147,22.31941
740,1,5,5,2,2,0,7,8,5,2,0,238.0,5.472270673671475,114.25949,22.3067
741,1,0,1,1,1,0,1,0,0,0,0,180.0,5.19295685089021,114.17164,22.29861
742,1,5,2,1,1,1,0,0,3,0,0,340.0,5.8289456176102075,114.16687,22.30852
743,0,3,5,3,1,1,2,0,3,0,1,360.0,5.886104031450156,114.1719437,22.30517006
744,1,6,3,2,1,2,8,0,2,1,0,678.0,6.519147287940395,114.18371,22.26829
745,1,1,1,1,1,1,0,0,3,0,0,199.0,5.293304824724492,114.17167,22.29743
746,0,1,2,1,0,1,3,0,2,1,0,240.0,5.480638923341991,114.18648,22.31365
747,0,1,2,1,1,1,1,0,2,1,0,205.0,5.3230099791384085,114.18804,22.31536
748,1,6,5,2,1,1,9,0,3,2,2,1037.0,6.9440872082295275,114.18565,22.30831
749,1,2,2,1,1,1,0,0,2,0,0,238.0,5.472270673671475,114.17216,22.30409
750,1,2,2,1,1,1,0,0,2,0,0,463.0,6.137727054086234,114.17252,22.30669
751,1,2,2,1,1,1,2,0,3,0,0,341.0,5.831882477283517,114.17268,22.30441
752,1,2,2,1,1,1,0,0,2,0,0,364.0,5.8971538676367405,114.17304,22.30522
753,1,2,2,1,1,1,1,0,2,0,0,300.0,5.703782474656201,114.17147,22.30678
754,1,2,2,1,1,1,0,0,2,0,0,444.0,6.095824562432225,114.171,22.30678
755,1,3,2,1,1,1,0,0,5,0,0,286.0,5.655991810819852,114.17167,22.31732
756,1,3,2,1,1,1,0,0,4,0,0,438.0,6.082218910376446,114.17194,22.31929
757,1,4,2,2,1,1,1,0,2,0,0,294.0,5.683579767338681,114.18046,22.27842
758,1,5,2,1,1,1,1,0,2,0,0,304.0,5.717027701406222,114.17956,22.27831
759,0,3,5,1,1,1,5,0,0,0,0,442.0,6.091309882077698,114.17118,22.30539
760,1,3,1,1,1,1,0,0,4,0,0,232.0,5.44673737166631,114.17138,22.29688
761,1,3,2,2,2,0,5,5,1,2,0,700.0,6.551080335043404,114.23598,22.42441
762,0,5,3,2,2,1,6,0,3,0,0,427.0,6.056784013228625,114.16735,22.32762
763,0,5,3,2,2,1,6,0,3,0,0,476.0,6.16541785423142,114.16671,22.32592
764,0,5,3,2,2,1,6,0,3,0,0,379.0,5.937536205082426,114.16705,22.32728
765,1,1,1,1,1,0,0,0,0,0,0,250.0,5.521460917862246,114.18125,22.27971
766,1,2,2,1,2,1,1,0,0,0,0,1641.0,7.403061091090091,114.15158,22.28507
767,1,3,5,2,2,1,7,0,0,0,3,1000.0,6.907755278982137,114.18688,22.26704
768,0,5,3,2,2,1,6,0,3,0,0,359.0,5.883322388488279,114.16729,22.3269
769,1,3,3,1,1,1,7,0,2,1,0,434.0,6.073044534100405,114.18462,22.28286
770,0,6,3,2,2,0,10,4,2,0,1,1800.0,7.495541943884256,113.98126,22.24676
771,1,4,2,3,1,1,5,2,2,0,0,642.0,6.464588303689961,114.16962,22.31947
772,0,5,3,2,2,1,6,0,3,0,0,515.0,6.244166900663736,114.1659,22.32762
773,0,5,3,2,2,1,6,0,3,0,0,505.0,6.22455842927536,114.16744,22.32758
774,0,5,3,2,2,1,6,0,3,0,0,447.0,6.102558594613569,114.16738,22.32781
775,0,5,3,2,2,1,6,0,3,0,0,379.0,5.937536205082426,114.16607,22.32778
776,0,5,3,2,2,1,6,0,3,0,0,447.0,6.102558594613569,114.16705,22.3276
777,1,5,5,2,2,0,7,8,5,2,0,248.0,5.5134287461649825,114.26019,22.3084
778,1,6,5,3,1,2,4,0,1,0,2,1530.0,7.333023014386481,114.1399092,22.28794522
779,1,3,1,2,1,1,4,2,5,1,1,425.0,6.052089168924417,114.17457,22.31422
780,1,5,5,1,2,1,5,2,0,0,1,893.0,6.794586580876499,114.01463,22.29308
781,0,5,3,2,2,1,6,0,3,0,0,485.0,6.184148890937483,114.16523,22.32715
782,0,5,3,2,2,1,6,0,3,0,0,432.0,6.068425588244111,114.16677,22.32762
783,1,2,2,2,1,1,2,0,2,0,0,530.0,6.272877006546167,114.1843,22.28196
784,1,3,4,2,1,1,8,0,4,0,0,195.0,5.272999558563747,114.17783,22.27773
785,1,3,4,2,1,1,8,0,4,0,0,186.0,5.225746673713202,114.17587,22.27731
786,1,3,4,2,1,1,8,0,4,0,0,186.0,5.225746673713202,114.17816,22.27937
787,1,3,4,2,1,1,8,0,4,0,0,186.0,5.225746673713202,114.17647,22.27934
788,1,0,2,1,1,0,1,0,3,0,0,190.0,5.247024072160486,114.14312,22.28499
789,0,2,2,1,2,1,1,1,0,0,0,300.0,5.703782474656201,114.22141,22.41241
790,1,3,2,1,1,1,0,0,3,0,0,360.0,5.886104031450156,114.17071,22.30461
791,0,0,2,1,1,0,1,0,3,0,0,160.0,5.075173815233827,114.18162,22.27866
792,0,6,5,2,0,3,9,4,4,1,0,2793.0,7.934871565945177,114.23046,22.28295
793,1,1,1,1,1,0,5,0,2,0,0,160.0,5.075173815233827,114.19376,22.2908
794,1,3,2,1,1,1,3,2,2,0,0,2008.0,7.60489448081162,114.02123,22.29615
795,1,3,5,2,2,1,2,0,6,0,0,357.0,5.877735781779639,114.17053,22.30584
796,1,3,5,2,2,1,2,0,2,0,0,193.0,5.262690188904886,114.17042,22.30431
797,0,3,5,2,2,1,2,0,4,0,0,169.0,5.1298987149230735,114.17044,22.3056
798,0,0,1,1,1,0,1,0,3,0,0,183.0,5.209486152841421,114.16864,22.31494
799,1,1,1,1,2,0,1,0,1,0,0,243.0,5.493061443340548,114.16923,22.27881
800,1,3,4,2,0,1,8,0,5,0,0,652.0,6.480044561926653,114.17592,22.27767
801,1,3,2,1,1,1,0,0,3,0,0,599.0,6.395261598115449,114.17422,22.31603
802,1,3,2,1,1,1,0,0,4,0,0,500.0,6.214608098422191,114.17233,22.3158
803,0,6,5,2,2,1,10,0,1,1,2,919.0,6.823286122355687,114.27096,22.38069
804,1,3,2,1,1,1,4,0,0,0,1,900.0,6.802394763324311,114.1748276,22.29994774
805,1,3,2,1,1,1,6,0,3,1,5,1176.0,7.069874128458572,114.193657,22.288866
806,1,3,2,2,1,1,3,0,1,0,0,855.0,6.75110146893676,114.17059,22.31179
807,1,3,1,1,0,1,0,0,3,0,0,321.0,5.771441123130016,114.17238,22.29707
808,1,5,0,1,1,1,0,0,3,0,0,322.0,5.7745515455444085,114.17238,22.29707
809,1,2,1,1,1,1,0,0,3,0,0,615.0,6.421622267806518,114.16862,22.32183
810,1,2,1,1,1,1,0,0,0,1,0,415.0,6.028278520230698,114.16862,22.32183
811,1,0,1,1,1,0,1,0,0,0,0,184.0,5.214935757608986,114.16218,22.32666
812,1,3,3,1,1,1,5,0,0,0,0,1100.0,7.003065458786462,114.18453,22.30771
813,0,3,2,1,1,1,3,0,5,1,0,316.0,5.755742213586912,114.2870344,22.29764768
814,1,1,2,1,1,1,6,0,2,0,0,709.0,6.5638555265321274,114.17271,22.29706
815,1,2,2,2,1,1,7,0,1,0,0,449.0,6.1070228877422545,114.17279,22.29694
816,1,5,5,2,1,0,3,0,0,0,0,400.0,5.991464547107982,114.1942,22.3376
817,0,5,3,2,2,1,7,0,2,0,3,709.0,6.5638555265321274,114.16767,22.314
818,1,6,5,2,3,1,8,2,3,0,0,1080.0,6.984716320118266,114.2134016,22.28561705
819,0,3,2,1,1,1,1,2,4,0,0,469.0,6.150602768446279,114.03011,22.21321
820,1,3,5,3,1,1,8,0,3,1,5,1500.0,7.313220387090301,114.1335,22.28658
821,1,3,2,1,1,1,0,0,3,0,0,504.0,6.222576268071369,114.17065,22.31802
822,1,5,5,3,2,2,10,0,3,1,5,950.0,6.856461984594587,114.13398,22.28511
823,0,1,1,2,1,1,2,0,0,0,0,685.0,6.529418838262226,114.18226,22.28109
824,1,3,5,1,2,1,5,3,1,0,4,217.0,5.37989735354046,114.18096,22.27927
825,1,3,2,2,1,1,6,0,3,0,3,1400.0,7.24422751560335,114.17731,22.27761
826,1,5,5,2,2,2,10,0,3,0,5,1200.0,7.090076835776092,114.19017,22.28506
827,1,4,2,1,2,1,5,0,1,0,0,460.0,6.131226489483141,114.17283,22.28076
828,1,4,5,2,1,1,9,0,0,0,0,721.0,6.580639137284949,114.1495508,22.28375952
829,0,4,5,1,1,0,8,0,1,0,0,920.0,6.824373670043086,114.1519,22.28412
830,1,1,1,1,1,1,0,0,2,0,0,428.0,6.059123195581797,114.17164,22.32029
831,1,2,1,1,1,1,0,0,2,0,0,600.0,6.396929655216146,114.17169,22.32051
832,1,4,3,3,3,2,8,0,1,0,1,2293.0,7.737616282857904,114.1734085,22.29829979
833,1,2,2,1,1,1,0,0,3,0,0,85.0,4.442651256490317,114.1678,22.30658
834,1,4,5,1,1,1,3,0,0,0,0,1300.0,7.170119543449628,114.18352,22.30861
835,1,1,2,1,2,1,1,0,1,0,0,10851.0,9.292012520620208,114.15011,22.28272
836,0,3,3,1,2,0,7,0,1,0,0,260.0,5.560681631015528,114.025513,22.444115
837,1,4,2,1,2,1,5,0,0,0,1,552.0,6.313548046277095,114.17404,22.30093
838,1,3,2,1,1,0,2,0,1,0,0,246.0,5.5053315359323625,114.20073,22.28612
839,1,3,1,2,0,1,7,2,2,0,0,339.0,5.82600010738045,114.19888,22.28614
840,0,6,5,2,2,1,9,4,1,0,1,1922.0,7.561121589530238,114.14964,22.28777
841,1,3,2,1,1,1,5,0,3,0,0,456.0,6.1224928095143865,114.17057,22.30513
842,1,3,2,1,1,1,5,0,3,0,0,337.0,5.820082930352362,114.17155,22.30501
843,1,3,3,2,1,1,1,0,0,0,0,1178.0,7.071573364211532,114.1997,22.29116
844,0,3,5,1,2,1,7,0,4,1,0,150000.0,11.918390573078392,114.1258,22.28232
845,1,5,5,2,2,0,8,3,5,2,0,326.0,5.786897381366708,114.25825,22.30858
846,0,1,0,1,1,0,0,0,0,0,0,272.0,5.605802066295998,114.15472,22.28374
847,0,0,0,1,1,0,1,0,0,0,0,280.0,5.634789603169249,114.17478,22.29934
848,1,3,1,1,1,1,2,0,2,0,0,293.0,5.680172609017068,114.17297,22.30604
849,0,1,1,1,1,0,0,0,1,0,0,150.0,5.0106352940962555,114.17021,22.31241
850,1,1,0,1,1,0,1,0,1,0,0,160.0,5.075173815233827,114.14899,22.28738
851,1,5,5,1,2,1,10,0,2,0,0,1400.0,7.24422751560335,114.02476,22.29678
852,1,3,1,1,1,1,2,0,2,0,0,237.0,5.4680601411351315,114.17293,22.30668
853,0,3,3,1,1,1,6,4,4,1,0,2868.0,7.961370201719511,114.15212,22.24616
854,1,1,3,2,1,1,6,0,2,0,0,596.0,6.39024066706535,114.18592,22.27709
855,1,5,5,4,1,2,10,0,5,1,5,1500.0,7.313220387090301,114.13486,22.28586
856,0,2,2,1,2,1,0,0,5,0,0,4288.0,8.363575702750637,113.98042,22.40311
857,1,2,2,1,2,1,1,0,4,0,0,750.0,6.620073206530356,114.00094,22.26215
858,1,0,1,1,1,0,1,0,1,0,0,176.0,5.170483995038151,114.15997,22.32615
859,0,1,1,1,1,0,1,0,0,0,0,160.0,5.075173815233827,114.17994,22.2786
860,0,3,1,1,1,0,0,0,1,0,0,267.0,5.58724865840025,114.17164,22.30656
861,1,3,4,2,2,1,5,0,1,0,0,990.0,6.897704943128636,114.1858,22.26887
862,0,2,0,1,2,1,1,0,0,0,0,2375.0,7.772752716468742,114.1728936,22.3720257
863,1,2,1,1,1,1,0,0,3,0,0,283.0,5.645446897643238,114.16859,22.32174
864,1,3,2,2,1,1,5,0,5,0,1,1459.0,7.285506548522785,114.16969,22.31845
865,0,3,5,1,1,1,1,2,0,0,0,8000.0,8.987196820661973,114.1722,22.29835
866,1,6,5,2,2,1,10,1,3,0,1,1121.0,7.02197642307216,114.01225,22.30213
867,1,3,3,2,1,1,0,0,3,0,0,421.0,6.042632833682381,114.17065,22.31574
868,0,6,5,2,2,1,10,5,3,1,1,5400.0,8.594154232552366,114.11103,22.47777
869,1,0,1,1,1,0,1,0,1,0,0,160.0,5.075173815233827,114.16051,22.32557
870,1,3,2,1,1,1,2,0,2,0,0,337.0,5.820082930352362,114.17135,22.30475
871,0,5,3,2,1,1,5,0,3,0,0,311.0,5.739792912179234,114.18821,22.32747
872,1,3,5,2,1,1,4,0,2,0,0,1256.0,7.135687347028144,114.18121,22.27872
873,1,3,2,1,1,1,1,0,0,0,0,3000.0,8.006367567650246,114.17151,22.31311
874,1,4,3,1,2,1,5,0,1,1,1,858.0,6.754604099487962,114.17487,22.30168
875,1,3,1,1,1,1,0,0,3,0,0,345.0,5.84354441703136,114.17004,22.30585
876,0,0,1,1,1,0,1,0,1,0,0,245.0,5.501258210544727,114.17195,22.31408
877,1,3,2,3,1,1,4,2,5,2,1,375.0,5.926926025970411,114.16975,22.31689
878,1,2,2,1,1,1,4,0,2,0,0,369.0,5.910796644040527,114.19804,22.28675
879,0,4,3,2,2,1,8,0,2,0,3,718.0,6.576469569048224,114.17425,22.30071
880,0,5,3,2,1,1,6,0,3,0,0,594.0,6.386879319362645,114.1533,22.28626
881,0,5,3,2,1,1,6,0,3,0,0,641.0,6.46302945692067,114.15544,22.28594
882,0,5,3,2,1,1,6,0,3,0,0,738.0,6.6039438246004725,114.15338,22.28476
883,0,5,3,2,1,1,6,0,3,0,0,700.0,6.551080335043404,114.15373,22.28424
884,0,5,3,2,1,1,6,0,3,0,0,627.0,6.440946540632921,114.15554,22.28502
885,0,4,3,2,2,1,4,0,1,0,0,475.0,6.163314804034641,114.17124,22.31894
886,1,3,3,1,2,1,5,0,0,1,1,900.0,6.802394763324311,114.17703,22.30074
887,0,0,1,1,1,0,1,0,1,0,0,160.0,5.075173815233827,114.19194,22.25761
888,1,4,2,1,2,1,6,0,0,0,1,850.0,6.745236349484363,114.1689,22.3059
889,1,2,1,1,1,1,0,0,5,0,0,1400.0,7.24422751560335,114.16755,22.31885
890,1,3,2,1,1,0,0,0,2,0,0,202.0,5.308267697401205,114.16851,22.32481
891,1,5,5,3,1,1,8,6,4,2,2,1198.0,7.088408778675395,114.20431,22.43173
892,1,3,2,2,1,1,6,0,5,0,0,670.0,6.507277712385012,114.1306,22.27948
893,1,3,3,1,1,1,1,0,5,0,0,305.0,5.720311776607412,114.17012,22.30826
894,1,4,3,1,1,0,5,0,1,0,0,227.0,5.424950017481403,114.17089,22.30419
895,0,0,1,1,1,0,0,0,0,0,0,160.0,5.075173815233827,114.18077,22.31833
896,0,0,0,1,1,0,1,0,0,0,0,180.0,5.19295685089021,114.19197,22.25938
897,1,3,2,1,1,0,1,0,2,0,0,197.0,5.2832037287379885,114.17015,22.31088
898,1,3,2,1,1,1,0,0,2,0,0,285.0,5.652489180268651,114.17102,22.31878
899,1,1,1,1,1,1,0,0,2,0,0,450.0,6.1092475827643655,114.16999,22.32052
900,1,3,2,1,1,0,1,0,2,0,0,165.0,5.10594547390058,114.17015,22.31088
901,1,3,2,1,1,0,1,0,2,0,0,538.0,6.2878585601617845,114.17015,22.31088
902,1,3,2,1,1,0,1,0,2,0,0,362.0,5.8916442118257715,114.17015,22.31088
903,1,3,2,1,1,1,1,0,2,0,0,373.0,5.921578419643816,114.17015,22.31088
904,0,0,0,1,1,0,1,0,0,0,0,180.0,5.19295685089021,114.13246,22.28393
905,1,4,2,1,1,1,3,0,0,0,1,850.0,6.745236349484363,114.16956,22.31307
906,1,3,3,1,1,0,1,0,1,0,0,213.0,5.3612921657094255,114.16291,22.32796
907,1,2,2,1,1,0,1,1,1,0,0,10768.0,9.284334051884509,114.17376,22.29561
908,1,3,2,1,1,0,0,0,1,0,0,212.0,5.356586274672012,114.16103,22.32593
909,0,1,2,2,1,0,2,0,1,0,0,888.0,6.78897174299217,114.18343,22.27874
910,0,0,0,1,1,0,1,0,0,0,0,248.0,5.5134287461649825,114.19148,22.25974
911,1,2,3,1,1,1,6,0,0,0,0,1300.0,7.170119543449628,114.18356,22.30729
912,1,3,5,1,2,1,6,0,2,0,0,1104.0,7.00669522683704,114.16084,22.32201
913,1,3,2,1,1,1,1,0,1,0,0,1003.0,6.910750787961936,114.1715,22.30736
914,0,4,5,2,3,0,6,4,1,0,1,561.0,6.329720905522696,114.06753,22.4413
915,0,2,2,1,1,0,1,0,1,0,1,244.0,5.497168225293202,114.18045,22.37466
916,1,3,2,1,1,1,5,0,1,0,0,488.0,6.1903154058531475,114.17227,22.3051
917,1,3,2,1,1,1,5,0,1,0,0,276.0,5.62040086571715,114.17089,22.30335
918,1,3,2,1,1,1,5,0,1,0,0,211.0,5.351858133476067,114.17077,22.30511
919,1,3,2,1,1,1,5,0,1,0,0,316.0,5.755742213586912,114.17098,22.30534
920,0,0,0,1,1,0,1,0,0,0,0,262.0,5.568344503761097,114.1793,22.31943
921,0,0,0,1,1,0,1,0,0,0,0,217.0,5.37989735354046,114.19031,22.25942
922,1,3,2,1,1,1,2,0,1,0,1,383.0,5.948034989180646,114.1705,22.30937
923,1,3,5,1,0,1,5,0,3,0,0,3593.0,8.186742787113518,114.17304,22.30446
924,1,3,5,1,2,1,5,2,4,0,0,864.0,6.761572768804055,114.17089,22.30666
925,1,3,3,1,2,1,5,2,3,0,0,864.0,6.761572768804055,114.16933,22.30871
926,0,3,5,1,2,1,5,2,3,0,0,893.0,6.794586580876499,114.16914,22.30697
927,0,0,0,1,1,0,1,0,0,0,0,252.0,5.529429087511423,114.19219,22.25966
928,1,3,3,2,2,1,1,0,4,0,0,394.0,5.976350909297934,114.17116,22.30575
929,0,2,1,1,1,1,1,0,0,0,0,515.0,6.244166900663736,114.02784,22.21223
930,0,2,1,1,1,1,2,0,0,0,0,515.0,6.244166900663736,114.02866,22.21162
931,1,3,5,2,2,1,4,2,3,0,0,818.0,6.706862336602747,114.17091,22.30834
932,1,2,1,1,2,1,1,0,4,0,0,366.0,5.902633333401366,114.17051,22.30717
933,1,3,3,2,2,1,1,0,5,0,0,378.0,5.934894195619588,114.17227,22.30773
934,1,2,1,1,1,1,0,0,3,0,0,438.0,6.082218910376446,114.17058,22.31731
935,1,3,2,1,1,1,3,0,0,0,1,558.0,6.324358962381311,114.17015,22.30588
936,1,3,3,1,2,1,0,0,4,0,0,394.0,5.976350909297934,114.17103,22.30768
937,0,5,3,2,2,1,7,0,1,0,0,499.0,6.212606095751519,114.16578,22.32415
938,1,3,1,1,2,1,0,0,4,0,0,311.0,5.739792912179234,114.17086,22.306
939,1,5,5,1,0,2,8,0,4,1,2,3006.0,8.00836557031292,114.17373,22.29581
940,0,2,5,2,1,1,5,3,2,1,1,779.0,6.658011045870748,114.02906,22.20136
941,1,2,1,1,1,1,0,0,4,0,0,454.0,6.118097198041348,114.17147,22.29475
942,1,3,3,1,2,1,1,0,4,0,0,325.0,5.783825182329737,114.17088,22.30588
943,0,1,2,1,1,0,2,0,1,0,0,201.0,5.303304908059076,114.17999,22.37528
944,0,1,2,1,1,0,1,0,1,0,0,277.0,5.6240175061873385,114.17776,22.3758
945,1,1,0,2,0,0,0,0,0,0,0,251.0,5.5254529391317835,114.17034,22.30447
946,1,3,5,0,2,1,5,2,3,0,0,1993.0,7.597396320212795,114.16961,22.30855
947,1,3,5,2,2,1,5,0,5,0,0,400.0,5.991464547107982,114.16659,22.30679
948,0,0,0,1,1,0,1,0,0,0,0,170.0,5.135798437050262,114.16681,22.32434
949,1,3,5,3,0,1,5,2,4,0,3,1150.0,7.047517221357296,114.18883,22.27817
950,1,4,2,1,1,1,2,0,1,0,0,589.0,6.3784261836515865,114.17279,22.30603
951,1,4,2,1,1,1,3,0,1,0,0,374.0,5.924255797414532,114.17105,22.30561
952,1,3,2,1,1,1,1,0,1,0,0,321.0,5.771441123130016,114.17293,22.30427
953,1,3,2,1,1,1,3,0,1,0,0,710.0,6.565264970035361,114.17143,22.29796
954,1,4,2,1,1,1,3,0,1,0,0,632.0,6.448889394146858,114.17138,22.30617
955,0,1,1,1,1,1,1,0,1,0,0,170.0,5.135798437050262,114.19138,22.25775
956,1,3,3,0,2,1,5,0,0,1,1,672.0,6.51025834052315,114.17029,22.30412
957,1,5,5,2,2,2,8,0,3,0,5,1400.0,7.24422751560335,114.210991,22.28661
958,0,5,5,1,0,1,9,6,5,2,5,2340.0,7.757906208351747,114.10346,22.21923
959,1,3,2,2,2,1,2,0,1,0,1,1248.0,7.129297548929373,114.16974,22.32213
960,1,1,1,1,1,1,0,0,2,0,0,300.0,5.703782474656201,114.16959,22.32102
961,1,1,2,1,1,1,0,0,2,0,0,234.0,5.455321115357702,114.18077,22.31835
962,1,3,3,1,1,0,0,0,0,0,0,212.0,5.356586274672012,114.16296,22.32623
963,1,4,5,3,1,1,8,2,3,1,1,577.0,6.3578422665081,114.18534,22.28127
964,0,1,1,1,1,0,0,0,1,0,0,229.0,5.43372200355424,114.17856,22.37624
965,1,0,1,1,1,1,0,0,2,0,0,240.0,5.480638923341991,114.17184,22.32033
966,1,4,5,2,2,1,5,0,4,2,2,1351.0,7.208600337960199,114.17186,22.29802
967,1,5,5,3,2,2,9,3,3,0,5,1500.0,7.313220387090301,114.190403,22.286044
968,1,0,2,1,1,1,0,0,2,0,0,330.0,5.799092654460526,114.17152,22.32054
969,1,2,1,1,1,1,0,0,2,0,0,224.0,5.4116460518550396,114.16989,22.32086
970,1,3,2,1,1,1,0,0,0,0,0,352.0,5.863631175598097,114.17953,22.46285
971,1,3,2,1,1,1,0,0,0,0,0,335.0,5.814130531825066,114.18115,22.46307
972,0,0,0,1,1,0,1,0,0,0,0,160.0,5.075173815233827,114.17843,22.31787
973,1,3,5,1,1,1,6,0,2,1,2,3294.0,8.099857910737585,114.17431,22.31971
974,0,3,5,1,1,1,6,0,3,1,0,3294.0,8.099857910737585,114.17338,22.31781
975,0,5,5,2,3,0,7,0,2,0,0,432.0,6.068425588244111,114.1733188,22.29816708
976,1,3,2,2,1,1,5,0,2,0,4,1200.0,7.090076835776092,114.191013,22.284832
977,1,5,5,3,2,2,9,0,3,0,5,1000.0,6.907755278982137,114.19202,22.28496
978,1,3,2,1,1,0,5,0,1,0,0,534.0,6.280395838960195,114.1706922,22.30512191
979,1,3,3,1,1,1,5,0,0,0,0,1626.0,7.3938782901077555,114.169329,22.31245564
980,1,3,3,1,1,1,5,0,0,0,0,2259.0,7.7226775164680035,114.17156,22.312
981,1,3,2,1,1,1,1,0,0,0,0,1183.0,7.075808863978387,114.17117,22.31386
982,1,2,1,1,1,1,1,0,2,0,0,320.0,5.768320995793772,114.17185,22.31865
983,0,3,5,3,1,1,7,3,1,1,0,796.0,6.679599185844383,114.18575,22.30385
984,1,2,5,2,2,1,3,0,3,0,0,493.0,6.20050917404269,114.17352,22.30082
985,1,1,1,1,1,1,0,0,2,0,0,280.0,5.634789603169249,114.17052,22.3208
986,1,3,5,1,1,0,0,0,4,0,0,512.0,6.238324625039508,114.17148,22.30965
987,1,3,5,1,1,0,0,0,4,0,0,557.0,6.322565239927284,114.16994,22.30834
988,1,3,5,2,1,0,1,0,4,0,0,281.0,5.638354669333745,114.17006,22.3094
989,1,3,5,1,1,0,1,0,4,0,0,422.0,6.045005314036012,114.16992,22.30789
990,1,3,5,1,1,0,0,0,4,0,0,422.0,6.045005314036012,114.16999,22.30968
991,1,3,5,1,1,0,1,0,4,0,0,429.0,6.061456918928017,114.17011,22.30748
992,1,3,5,1,1,0,1,0,4,0,0,377.0,5.932245187448011,114.17008,22.30757
993,1,3,5,2,1,0,0,0,4,0,0,431.0,6.066108090103747,114.17154,22.3095
994,1,0,2,1,1,1,0,0,2,0,0,210.0,5.3471075307174685,114.17013,22.31921
995,1,3,5,2,1,1,6,0,1,0,0,1619.0,7.389563953677635,114.17074,22.32032
996,1,6,6,3,1,1,8,3,1,3,0,1104.0,7.00669522683704,113.99106,22.37372
997,0,3,3,2,1,0,6,0,0,0,0,220.0,5.393627546352362,114.16019,22.32863
998,0,5,3,2,1,1,6,0,3,0,0,766.0,6.641182169740591,114.15352,22.28441
999,1,3,3,1,2,1,3,0,0,1,0,900.0,6.802394763324311,114.17548,22.30288
1000,1,0,1,1,1,1,0,0,2,0,0,300.0,5.703782474656201,114.17903,22.31955
1001,1,3,0,1,1,1,0,0,4,0,0,151.0,5.017279836814924,114.16925,22.31781
1002,0,3,4,1,2,1,2,0,3,0,0,678.0,6.519147287940395,114.17111,22.30739
1003,1,3,5,1,2,1,4,0,3,0,0,1515.0,7.323170717943469,114.17132,22.30727
1004,1,3,1,1,1,1,0,0,3,0,0,150.0,5.0106352940962555,114.1705,22.31729
